label,label_id,precision,recall,f1_score,support,model_key,model_id,model_family,condition,seed
لم يتم تحديث الرصيد بعد التحويل المصرفي,70,0.4675324675324675,0.75,0.576,48.0,AraBERT_E2_seed_42,AraBERT_E2_seed_42,AraBERTv2-base,E2,42
لم يتم تحديث الرصيد بعد الشيك أو الإيداع النقدي,71,0.8928571428571429,0.625,0.7352941176470589,40.0,AraBERT_E2_seed_42,AraBERT_E2_seed_42,AraBERTv2-base,E2,42
لم يستلم المستلم التحويل,72,0.6379310344827587,0.8043478260869565,0.7115384615384616,46.0,AraBERT_E2_seed_42,AraBERT_E2_seed_42,AraBERTv2-base,E2,42
لماذا التحقق من الهوية,73,0.5625,0.6585365853658537,0.6067415730337079,41.0,AraBERT_E2_seed_42,AraBERT_E2_seed_42,AraBERTv2-base,E2,42
نسيان رمز المرور,74,0.9142857142857144,0.8,0.8533333333333334,40.0,AraBERT_E2_seed_42,AraBERT_E2_seed_42,AraBERTv2-base,E2,42
نقل إلى الحساب,75,0.6891891891891891,0.864406779661017,0.7669172932330827,59.0,AraBERT_E2_seed_42,AraBERT_E2_seed_42,AraBERTv2-base,E2,42
وصول البطاقة,76,0.5074626865671642,0.8292682926829268,0.6296296296296297,41.0,AraBERT_E2_seed_42,AraBERT_E2_seed_42,AraBERTv2-base,E2,42
آبل باي أو جوجل باي,0,0.8809523809523809,0.8809523809523809,0.8809523809523809,42.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
إرجاع الدفع بالبطاقة؟,1,0.6181818181818182,0.7391304347826086,0.6732673267326733,46.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
إعادة الشحن عن طريق رسوم التحويل المصرفي,2,0.639344262295082,0.7358490566037735,0.6842105263157895,53.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
إلغاء التحويل,3,0.8181818181818182,0.9,0.8571428571428571,40.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
ابتلاع البطاقة,4,0.84375,0.675,0.75,40.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
استرداد الأموال غير مرئي,5,0.7297297297297297,0.675,0.7012987012987013,40.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
البطاقات والعملات المدعومة,6,0.8292682926829268,0.7906976744186046,0.8095238095238095,43.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
البطاقة الافتراضية لا تعمل,7,0.8636363636363636,0.4318181818181818,0.5757575757575758,44.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
البطاقة المفقودة أو المسروقة,8,0.84375,0.5094339622641509,0.6352941176470588,53.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
البطاقة لا تعمل,9,0.5192307692307693,0.675,0.5869565217391305,40.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
التحقق من مصدر الأموال,10,0.8780487804878049,0.75,0.8089887640449438,48.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
التعبئة عن طريق البطاقة,11,0.4594594594594595,0.3541666666666667,0.4,48.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
التعبئة عن طريق شحن البطاقة,12,0.8611111111111112,0.7380952380952381,0.7948717948717948,42.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
الحصول على بطاقة احتياطية,13,0.5254237288135594,0.775,0.6262626262626263,40.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
الحصول على بطاقة افتراضية,14,0.6274509803921569,0.6956521739130435,0.6597938144329897,46.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
الحصول على بطاقة افتراضية يمكن التخلص منها,15,0.6666666666666666,0.1851851851851851,0.2898550724637681,54.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
الحصول على بطاقة فعلية,16,0.825,0.825,0.825,40.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
الدفع المباشر للدين غير معروف,17,0.8222222222222222,0.7254901960784313,0.7708333333333334,51.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
الدفع بالبطاقة المعلق,18,0.660377358490566,0.660377358490566,0.660377358490566,53.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
الدفع بالبطاقة غير معترف به,19,0.5789473684210527,0.55,0.5641025641025641,40.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
السحب النقدي غير معترف به,20,0.6888888888888889,0.7560975609756098,0.7209302325581395,41.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
الصرف عبر التطبيق,21,0.7111111111111111,0.8,0.7529411764705882,40.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
المستفيد غير مسموح به,22,0.6875,0.6470588235294118,0.6666666666666666,51.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
الهاتف المفقود أو المسروق,23,0.8536585365853658,0.8536585365853658,0.8536585365853658,41.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
انتظار التحويل,24,0.5428571428571428,0.4523809523809524,0.4935064935064935,42.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
انهاء حساب,25,0.859375,0.8208955223880597,0.8396946564885496,67.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
بطاقة على وشك الانتهاء,26,0.8571428571428571,0.7142857142857143,0.7792207792207793,42.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
بطاقة مخترقة,27,0.6571428571428571,0.575,0.6133333333333333,40.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
تحرير التفاصيل الشخصية,28,0.7959183673469388,0.8666666666666667,0.8297872340425532,45.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
تحصيل رسوم التحويل,29,0.5576923076923077,0.725,0.6304347826086957,40.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
تحقق من تعبئة الرصيد,30,0.95,0.8636363636363636,0.9047619047619048,44.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
تحقق من هويتي,31,0.7948717948717948,0.775,0.7848101265822784,40.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
تعبئة الرصيد نقدًا أو بشيك,32,0.6470588235294118,0.7096774193548387,0.676923076923077,62.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
تعبئة تلقائية,33,0.8412698412698413,0.8688524590163934,0.8548387096774194,61.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
تغيير رمز التعريف الشخصي,34,0.9347826086956522,0.86,0.8958333333333334,50.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
تفعيل بطاقتي,35,0.8064516129032258,0.5681818181818182,0.6666666666666666,44.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
تقدير تسليم البطاقة,36,0.6,0.6428571428571429,0.6206896551724138,42.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
تلقي الأموال,37,0.703125,0.8490566037735849,0.7692307692307693,53.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
تلقي مبلغ خاطئ من النقد,38,0.6417910447761194,0.8269230769230769,0.7226890756302521,52.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
تم التحصيل مرتين,39,0.8305084745762712,0.9245283018867924,0.875,53.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
تم تحصيل رسوم الدفع بالبطاقة,40,0.8214285714285714,0.7419354838709677,0.7796610169491526,62.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
تم رفض الدفع بالبطاقة,41,0.7142857142857143,0.5,0.5882352941176471,40.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
توقيت التحويل,42,0.5737704918032787,0.875,0.693069306930693,40.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
حد السن,43,0.8235294117647058,0.9333333333333332,0.875,45.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
حدود البطاقة التي يمكن التخلص منها,44,0.7358490566037735,0.8125,0.7722772277227723,48.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
حدود التعبئة,45,0.8695652173913043,0.7547169811320755,0.8080808080808081,53.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
دعم أجهزة الصراف الآلي,46,0.8863636363636364,0.951219512195122,0.9176470588235294,41.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
دعم البلد,47,0.8571428571428571,0.9,0.8780487804878049,40.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
دعم العملات الورقية,48,0.7894736842105263,0.6666666666666666,0.7228915662650602,45.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
ربط البطاقة,49,0.7704918032786885,0.8703703703703703,0.8173913043478261,54.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
رسوم إضافية على كشف الحساب,50,0.717948717948718,0.7,0.7088607594936709,40.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
رسوم السحب النقدي,51,0.7045454545454546,0.7209302325581395,0.7126436781609196,43.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
رسوم الصرف,52,1.0,0.5227272727272727,0.6865671641791045,44.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
رفض التحويل,53,0.896551724137931,0.5777777777777777,0.7027027027027027,45.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
رفض السحب النقدي,54,0.8333333333333334,0.7446808510638298,0.7865168539325843,47.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
رمز التعريف الشخصي محظور,55,0.8055555555555556,0.725,0.7631578947368421,40.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
سعر الصرف,56,0.8181818181818182,0.9,0.8571428571428571,40.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
سعر الصرف الخاطئ للدفع بالبطاقة,57,0.7735849056603774,0.7321428571428571,0.7522935779816514,56.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
سعر صرف خاطئ للسحب النقدي,58,0.8378378378378378,0.7380952380952381,0.7848101265822784,42.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
طلب استرداد,59,0.896551724137931,0.65,0.7536231884057971,40.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
طلب بطاقة فعلية,60,0.6164383561643836,0.8035714285714286,0.6976744186046512,56.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
عادت تعبئة الرصيد,61,0.7241379310344828,0.5,0.5915492957746479,42.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
عدم التلامس لا يعمل,62,0.9487179487179488,0.7872340425531915,0.8604651162790697,47.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
غير قادر على التحقق من الهوية,63,0.9090909090909092,0.7317073170731707,0.8108108108108109,41.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
فشل التحويل,64,0.75,0.4736842105263157,0.5806451612903226,57.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
فشل التعبئة,65,0.8148148148148148,0.4583333333333333,0.5866666666666667,48.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
في انتظار التعبئة,66,0.5408163265306123,0.8153846153846154,0.6503067484662577,65.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
في انتظار السحب النقدي,67,0.8666666666666667,0.7428571428571429,0.8,70.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
فيزا أو ماستر كارد,68,0.902439024390244,0.902439024390244,0.902439024390244,41.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
قبول البطاقة,69,0.8157894736842105,0.775,0.7948717948717948,40.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
لم يتم تحديث الرصيد بعد التحويل المصرفي,70,0.4788732394366197,0.7083333333333334,0.5714285714285714,48.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
لم يتم تحديث الرصيد بعد الشيك أو الإيداع النقدي,71,0.7567567567567568,0.7,0.7272727272727273,40.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
لم يستلم المستلم التحويل,72,0.4086021505376344,0.8260869565217391,0.5467625899280576,46.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
لماذا التحقق من الهوية,73,0.6181818181818182,0.8292682926829268,0.7083333333333334,41.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
نسيان رمز المرور,74,0.868421052631579,0.825,0.8461538461538461,40.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
نقل إلى الحساب,75,0.684931506849315,0.847457627118644,0.7575757575757576,59.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
وصول البطاقة,76,0.430379746835443,0.8292682926829268,0.5666666666666667,41.0,AraBERT_E2_seed_123,AraBERT_E2_seed_123,AraBERTv2-base,E2,123
آبل باي أو جوجل باي,0,0.8837209302325582,0.9047619047619048,0.8941176470588236,42.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
إرجاع الدفع بالبطاقة؟,1,0.5147058823529411,0.7608695652173914,0.6140350877192983,46.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
إعادة الشحن عن طريق رسوم التحويل المصرفي,2,0.631578947368421,0.6792452830188679,0.6545454545454545,53.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
إلغاء التحويل,3,0.7058823529411765,0.9,0.7912087912087912,40.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
ابتلاع البطاقة,4,0.8666666666666667,0.65,0.7428571428571429,40.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
استرداد الأموال غير مرئي,5,0.7352941176470589,0.625,0.6756756756756757,40.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
البطاقات والعملات المدعومة,6,0.7435897435897436,0.6744186046511628,0.7073170731707317,43.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
البطاقة الافتراضية لا تعمل,7,0.9,0.4090909090909091,0.5625,44.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
البطاقة المفقودة أو المسروقة,8,0.7674418604651163,0.6226415094339622,0.6875,53.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
البطاقة لا تعمل,9,0.5238095238095238,0.825,0.6407766990291263,40.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
التحقق من مصدر الأموال,10,0.9545454545454546,0.875,0.9130434782608696,48.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
التعبئة عن طريق البطاقة,11,0.4528301886792453,0.5,0.4752475247524752,48.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
التعبئة عن طريق شحن البطاقة,12,0.7948717948717948,0.7380952380952381,0.7654320987654321,42.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
الحصول على بطاقة احتياطية,13,0.5689655172413793,0.825,0.673469387755102,40.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
الحصول على بطاقة افتراضية,14,0.5862068965517241,0.7391304347826086,0.6538461538461539,46.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
الحصول على بطاقة افتراضية يمكن التخلص منها,15,0.6071428571428571,0.3148148148148148,0.4146341463414634,54.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
الحصول على بطاقة فعلية,16,0.85,0.85,0.85,40.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
الدفع المباشر للدين غير معروف,17,0.775,0.6078431372549019,0.6813186813186813,51.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
الدفع بالبطاقة المعلق,18,0.8285714285714286,0.5471698113207547,0.6590909090909091,53.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
الدفع بالبطاقة غير معترف به,19,0.7407407407407407,0.5,0.5970149253731343,40.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
السحب النقدي غير معترف به,20,0.6530612244897959,0.7804878048780488,0.7111111111111111,41.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
الصرف عبر التطبيق,21,0.875,0.7,0.7777777777777778,40.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
المستفيد غير مسموح به,22,0.6727272727272727,0.7254901960784313,0.6981132075471698,51.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
الهاتف المفقود أو المسروق,23,0.8536585365853658,0.8536585365853658,0.8536585365853658,41.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
انتظار التحويل,24,0.5641025641025641,0.5238095238095238,0.5432098765432098,42.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
انهاء حساب,25,0.8428571428571429,0.8805970149253731,0.8613138686131386,67.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
بطاقة على وشك الانتهاء,26,0.902439024390244,0.8809523809523809,0.891566265060241,42.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
بطاقة مخترقة,27,0.5,0.575,0.5348837209302325,40.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
تحرير التفاصيل الشخصية,28,0.8235294117647058,0.9333333333333332,0.875,45.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
تحصيل رسوم التحويل,29,0.5272727272727272,0.725,0.6105263157894737,40.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
تحقق من تعبئة الرصيد,30,0.95,0.8636363636363636,0.9047619047619048,44.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
تحقق من هويتي,31,0.7272727272727273,0.8,0.7619047619047619,40.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
تعبئة الرصيد نقدًا أو بشيك,32,0.6666666666666666,0.7096774193548387,0.6875,62.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
تعبئة تلقائية,33,0.8095238095238095,0.8360655737704918,0.8225806451612904,61.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
تغيير رمز التعريف الشخصي,34,0.9565217391304348,0.88,0.9166666666666666,50.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
تفعيل بطاقتي,35,0.9285714285714286,0.5909090909090909,0.7222222222222222,44.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
تقدير تسليم البطاقة,36,0.7073170731707317,0.6904761904761905,0.6987951807228916,42.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
تلقي الأموال,37,0.8181818181818182,0.8490566037735849,0.8333333333333334,53.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
تلقي مبلغ خاطئ من النقد,38,0.8490566037735849,0.8653846153846154,0.8571428571428571,52.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
تم التحصيل مرتين,39,0.8448275862068966,0.9245283018867924,0.8828828828828829,53.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
تم تحصيل رسوم الدفع بالبطاقة,40,0.6282051282051282,0.7903225806451613,0.7,62.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
تم رفض الدفع بالبطاقة,41,0.6486486486486487,0.6,0.6233766233766234,40.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
توقيت التحويل,42,0.6181818181818182,0.85,0.7157894736842105,40.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
حد السن,43,0.9333333333333332,0.9333333333333332,0.9333333333333332,45.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
حدود البطاقة التي يمكن التخلص منها,44,0.8571428571428571,0.75,0.8,48.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
حدود التعبئة,45,0.875,0.7924528301886793,0.8316831683168316,53.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
دعم أجهزة الصراف الآلي,46,0.7872340425531915,0.902439024390244,0.8409090909090909,41.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
دعم البلد,47,0.8780487804878049,0.9,0.8888888888888888,40.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
دعم العملات الورقية,48,0.5689655172413793,0.7333333333333333,0.6407766990291263,45.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
ربط البطاقة,49,0.7966101694915254,0.8703703703703703,0.831858407079646,54.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
رسوم إضافية على كشف الحساب,50,0.8787878787878788,0.725,0.7945205479452054,40.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
رسوم السحب النقدي,51,0.6666666666666666,0.6976744186046512,0.6818181818181818,43.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
رسوم الصرف,52,0.8666666666666667,0.5909090909090909,0.7027027027027027,44.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
رفض التحويل,53,0.8846153846153846,0.5111111111111111,0.647887323943662,45.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
رفض السحب النقدي,54,0.7346938775510204,0.7659574468085106,0.75,47.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
رمز التعريف الشخصي محظور,55,0.7631578947368421,0.725,0.7435897435897436,40.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
سعر الصرف,56,0.8333333333333334,0.875,0.8536585365853658,40.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
سعر الصرف الخاطئ للدفع بالبطاقة,57,0.7719298245614035,0.7857142857142857,0.7787610619469026,56.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
سعر صرف خاطئ للسحب النقدي,58,0.8235294117647058,0.6666666666666666,0.7368421052631579,42.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
طلب استرداد,59,0.8055555555555556,0.725,0.7631578947368421,40.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
طلب بطاقة فعلية,60,0.6865671641791045,0.8214285714285714,0.7479674796747967,56.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
عادت تعبئة الرصيد,61,0.5531914893617021,0.6190476190476191,0.5842696629213483,42.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
عدم التلامس لا يعمل,62,0.9210526315789472,0.7446808510638298,0.8235294117647058,47.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
غير قادر على التحقق من الهوية,63,0.8048780487804879,0.8048780487804879,0.8048780487804879,41.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
فشل التحويل,64,0.7368421052631579,0.4912280701754385,0.5894736842105263,57.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
فشل التعبئة,65,0.78125,0.5208333333333334,0.625,48.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
في انتظار التعبئة,66,0.6447368421052632,0.7538461538461538,0.6950354609929078,65.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
في انتظار السحب النقدي,67,0.9411764705882352,0.6857142857142857,0.7933884297520661,70.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
فيزا أو ماستر كارد,68,0.8409090909090909,0.902439024390244,0.8705882352941177,41.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
قبول البطاقة,69,0.7368421052631579,0.7,0.717948717948718,40.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
لم يتم تحديث الرصيد بعد التحويل المصرفي,70,0.6538461538461539,0.7083333333333334,0.68,48.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
لم يتم تحديث الرصيد بعد الشيك أو الإيداع النقدي,71,0.8,0.7,0.7466666666666667,40.0,AraBERT_E2_seed_2026,AraBERT_E2_seed_2026,AraBERTv2-base,E2,2026
